VERSION;TYPE;PEERS;ROUTES;BLOCKSIZE;TOTAL_ROUTES;TOTAL_PREFICES;RSS;SZ;VSZ;i;TIMEDIF;DATETIME
v2.0.8;imex;18;10000;;15314;6305;30360;9066;36264;41;8.899544407;2021-12-07@17:31:44
v2.0.8;imex;18;10000;;15314;6305;29852;9072;36288;46;10.014288271;2021-12-07@17:31:56
v2.0.8;imex;18;10000;;15314;6305;29916;9050;36200;45;9.795407102;2021-12-07@17:32:08
v2.0.8;imex;18;10000;;15314;6305;29844;9045;36180;53;11.542368727;2021-12-07@17:32:22
v2.0.8;imex;18;10000;;15314;6305;29852;9064;36256;44;9.577087526;2021-12-07@17:32:33
v2.0.8;imex;18;10000;;15314;6305;29820;9076;36304;45;9.798265252;2021-12-07@17:32:45
v2.0.8;imex;18;10000;;15314;6305;30148;9060;36240;44;9.575457314;2021-12-07@17:32:57
v2.0.8;imex;18;10000;;15314;6305;30036;9066;36264;44;9.586265262;2021-12-07@17:33:08
v2.0.8;single;18;10000;;15314;6305;;9212;3896;15584;45;9.787583814;2021-12-07@17:33:31
v2.0.8;single;18;10000;;15314;6305;;9520;3946;15784;45;9.805247929;2021-12-07@17:33:43
v2.0.8;single;18;10000;;15314;6305;;9568;3949;15796;45;9.798459050;2021-12-07@17:33:55
v2.0.8;single;18;10000;;15314;6305;;9532;3955;15820;45;9.796275112;2021-12-07@17:34:06
v2.0.8;single;18;10000;;15314;6305;;9588;3952;15808;45;9.796876411;2021-12-07@17:34:18
v2.0.8;single;18;10000;;15314;6305;;9580;3929;15716;47;10.237484116;2021-12-07@17:34:30
v2.0.8;single;18;10000;;15314;6305;;9796;3949;15796;46;10.021432268;2021-12-07@17:34:42
v2.0.8;single;18;10000;;15314;6305;;9576;3965;15860;47;10.236391708;2021-12-07@17:34:55
v2.0.8;mulimex;18;10000;;15314;6305;56628;15661;62644;62;13.504603988;2021-12-07@17:35:22
v2.0.8;mulimex;18;10000;;15314;6305;56464;15687;62748;69;15.044574303;2021-12-07@17:35:38
v2.0.8;mulimex;18;10000;;15314;6305;56692;15704;62816;69;15.045876645;2021-12-07@17:35:55
v2.0.8;mulimex;18;10000;;15314;6305;56540;15693;62772;68;14.828177143;2021-12-07@17:36:12
v2.0.8;mulimex;18;10000;;15314;6305;56720;15711;62844;69;15.049092830;2021-12-07@17:36:29
v2.0.8;mulimex;18;10000;;15314;6305;56704;15682;62728;68;14.829925213;2021-12-07@17:36:46
v2.0.8;mulimex;18;10000;;15314;6305;56632;15685;62740;69;15.041653552;2021-12-07@17:37:03
v2.0.8;mulimex;18;10000;;15314;6305;56640;15690;62760;69;15.043299739;2021-12-07@17:37:20
v2.0.8;multi;32;10000;;16892;6334;65688;18025;72100;120;26.180747823;2021-12-07@17:38:04
v2.0.8;multi;32;10000;;16892;6334;65708;18023;72092;126;27.504178252;2021-12-07@17:38:33
v2.0.8;multi;32;10000;;16892;6334;66120;18032;72128;127;27.724581477;2021-12-07@17:39:03
v2.0.8;multi;32;10000;;16892;6334;65772;18016;72064;128;27.945166100;2021-12-07@17:39:33
v2.0.8;multi;32;10000;;16892;6334;65960;18025;72100;127;27.691722123;2021-12-07@17:40:02
v2.0.8;multi;32;10000;;16892;6334;65896;18022;72088;127;27.724702119;2021-12-07@17:40:32
v2.0.8;multi;32;10000;;16892;6334;65876;18020;72080;127;27.721962977;2021-12-07@17:41:02
v2.0.8;multi;32;10000;;16892;6334;65960;17997;71988;132;28.798228462;2021-12-07@17:41:32
v2.0.8;imex;32;10000;;16892;6334;42900;12250;49000;71;15.460228949;2021-12-07@17:42:10
v2.0.8;imex;32;10000;;16892;6334;42992;12277;49108;75;16.343240470;2021-12-07@17:42:28
v2.0.8;imex;32;10000;;16892;6334;42632;12259;49036;73;15.915448156;2021-12-07@17:42:45
v2.0.8;imex;32;10000;;16892;6334;42736;12264;49056;79;17.229714688;2021-12-07@17:43:05
v2.0.8;imex;32;10000;;16892;6334;42892;12289;49156;74;16.132911122;2021-12-07@17:43:23
v2.0.8;imex;32;10000;;16892;6334;42924;12270;49080;74;16.146408568;2021-12-07@17:43:41
v2.0.8;imex;32;10000;;16892;6334;42740;12269;49076;73;15.900375136;2021-12-07@17:43:59
v2.0.8;imex;32;10000;;16892;6334;42796;12260;49040;77;16.775149691;2021-12-07@17:44:18
v2.0.8;single;32;10000;;16892;6334;10964;4276;17104;74;16.109957913;2021-12-07@17:44:56
v2.0.8;single;32;10000;;16892;6334;11056;4247;16988;80;17.443506335;2021-12-07@17:45:15
v2.0.8;single;32;10000;;16892;6334;10828;4272;17088;78;17.011778950;2021-12-07@17:45:35
v2.0.8;single;32;10000;;16892;6334;10776;4262;17048;75;16.352763608;2021-12-07@17:45:53
v2.0.8;single;32;10000;;16892;6334;10912;4264;17056;75;16.360266090;2021-12-07@17:46:11
v2.0.8;single;32;10000;;16892;6334;11036;4268;17072;76;16.572461117;2021-12-07@17:46:30
v2.0.8;single;32;10000;;16892;6334;10916;4253;17012;76;16.576309170;2021-12-07@17:46:49
v2.0.8;single;32;10000;;16892;6334;10956;4292;17168;76;16.567794493;2021-12-07@17:47:08
v2.0.8;mulimex;32;10000;;16892;6334;92792;24750;99000;122;26.624865322;2021-12-07@17:47:56
v2.0.8;mulimex;32;10000;;16892;6334;92832;24742;98968;127;27.752408830;2021-12-07@17:48:26
v2.0.8;mulimex;32;10000;;16892;6334;92836;24742;98968;127;27.669849538;2021-12-07@17:48:56
v2.0.8;mulimex;32;10000;;16892;6334;92840;24769;99076;127;27.736230391;2021-12-07@17:49:26
v2.0.8;mulimex;32;10000;;16892;6334;93364;24845;99380;127;27.730842065;2021-12-07@17:49:55
v2.0.8;mulimex;32;10000;;16892;6334;92756;24745;98980;126;27.500146233;2021-12-07@17:50:25
v2.0.8;mulimex;32;10000;;16892;6334;92752;24725;98900;127;27.748070578;2021-12-07@17:50:55
v2.0.8;mulimex;32;10000;;16892;6334;92896;24759;99036;127;27.751678200;2021-12-07@17:51:24
v2.0.8;multi;56;10000;;17919;6345;108424;28620;114480;222;48.428642973;2021-12-07@17:52:43
v2.0.8;multi;56;10000;;17919;6345;115212;30384;121536;230;50.093778564;2021-12-07@17:53:35
v2.0.8;multi;56;10000;;17919;6345;116512;30660;122640;229;49.944954914;2021-12-07@17:54:26
v2.0.8;multi;56;10000;;17919;6345;118292;31090;124360;230;50.010190612;2021-12-07@17:55:20
v2.0.8;multi;56;10000;;17919;6345;115404;30413;121652;229;50.077709971;2021-12-07@17:56:13
v2.0.8;multi;56;10000;;17919;6345;122112;32020;128080;231;50.186404896;2021-12-07@17:57:05
v2.0.8;multi;56;10000;;17919;6345;111028;29302;117208;229;49.958732992;2021-12-07@17:57:57
v2.0.8;multi;56;10000;;17919;6345;116172;30616;122464;230;50.011137354;2021-12-07@17:58:49
v2.0.8;imex;56;10000;;17919;6345;63352;17388;69552;123;26.857051411;2021-12-07@17:59:53
v2.0.8;imex;56;10000;;17919;6345;63264;17387;69548;125;27.310443534;2021-12-07@18:00:22
v2.0.8;imex;56;10000;;17919;6345;63308;17368;69472;124;27.085014487;2021-12-07@18:00:52
v2.0.8;imex;56;10000;;17919;6345;63232;17376;69504;124;27.078020642;2021-12-07@18:01:20
v2.0.8;imex;56;10000;;17919;6345;63080;17351;69404;124;27.093878431;2021-12-07@18:01:50
v2.0.8;imex;56;10000;;17919;6345;63208;17360;69440;123;26.864556296;2021-12-07@18:02:19
v2.0.8;imex;56;10000;;17919;6345;63272;17378;69512;124;27.080865302;2021-12-07@18:02:48
v2.0.8;imex;56;10000;;17919;6345;63292;17401;69604;127;27.746670444;2021-12-07@18:03:17
v2.0.8;single;56;10000;;17919;6345;12728;4720;18880;127;27.688249077;2021-12-07@18:04:23
v2.0.8;single;56;10000;;17919;6345;12528;4671;18684;129;28.168592390;2021-12-07@18:04:53
v2.0.8;single;56;10000;;17919;6345;12460;4667;18668;132;28.816726827;2021-12-07@18:05:24
v2.0.8;single;56;10000;;17919;6345;13100;4730;18920;131;28.612050555;2021-12-07@18:05:55
v2.0.8;single;56;10000;;17919;6345;12676;4734;18936;129;28.179133677;2021-12-07@18:06:25
v2.0.8;single;56;10000;;17919;6345;12628;4677;18708;131;28.600839303;2021-12-07@18:06:56
v2.0.8;single;56;10000;;17919;6345;12860;4724;18896;130;28.390482520;2021-12-07@18:07:27
v2.0.8;single;56;10000;;17919;6345;12608;4682;18728;130;28.383924062;2021-12-07@18:07:58
v2.0.8;mulimex;56;10000;;17919;6345;153720;39990;159960;222;48.558125010;2021-12-07@18:09:24
v2.0.8;mulimex;56;10000;;17919;6345;173452;44911;179644;229;49.819159265;2021-12-07@18:10:17
v2.0.8;mulimex;56;10000;;17919;6345;161572;41947;167788;229;50.037428440;2021-12-07@18:11:09
v2.0.8;mulimex;56;10000;;17919;6345;162396;42118;168472;228;50.001794469;2021-12-07@18:12:01
v2.0.8;mulimex;56;10000;;17919;6345;164284;42560;170240;229;49.904116030;2021-12-07@18:12:53
v2.0.8;mulimex;56;10000;;17919;6345;165128;42803;171212;230;50.055860076;2021-12-07@18:13:45
v2.0.8;mulimex;56;10000;;17919;6345;162508;42198;168792;229;49.858875896;2021-12-07@18:14:37
v2.0.8;mulimex;56;10000;;17919;6345;163648;42476;169904;229;49.865987762;2021-12-07@18:15:29
v2.0.8;multi;100;10000;;18563;6381;185588;47943;191772;407;89.336977668;2021-12-07@18:17:51
v2.0.8;multi;100;10000;;18563;6381;185588;47911;191644;413;90.664938942;2021-12-07@18:19:24
v2.0.8;multi;100;10000;;18563;6381;185424;47920;191680;408;89.688455243;2021-12-07@18:21:10
v2.0.8;multi;100;10000;;18563;6381;185604;47932;191728;412;90.489482553;2021-12-07@18:22:44
v2.0.8;multi;100;10000;;18563;6381;185740;47923;191692;412;90.682941706;2021-12-07@18:24:17
v2.0.8;multi;100;10000;;18563;6381;185560;47922;191688;412;90.483333839;2021-12-07@18:25:50
v2.0.8;multi;100;10000;;18563;6381;185712;47937;191748;413;90.720244470;2021-12-07@18:27:23
v2.0.8;multi;100;10000;;18563;6381;185464;47917;191668;413;90.673136813;2021-12-07@18:28:56
v2.0.8;imex;100;10000;;18563;6381;98996;26295;105180;228;49.772746849;2021-12-07@18:30:50
v2.0.8;imex;100;10000;;18563;6381;99248;26325;105300;220;48.086806626;2021-12-07@18:31:41
v2.0.8;imex;100;10000;;18563;6381;99472;26428;105712;225;49.166994106;2021-12-07@18:32:32
v2.0.8;imex;100;10000;;18563;6381;99112;26308;105232;225;49.193044838;2021-12-07@18:33:24
v2.0.8;imex;100;10000;;18563;6381;99320;26431;105724;218;48.375874157;2021-12-07@18:34:14
v2.0.8;imex;100;10000;;18563;6381;99048;26358;105432;208;48.717563830;2021-12-07@18:35:06
v2.0.8;imex;100;10000;;18563;6381;99212;26333;105332;220;48.239671818;2021-12-07@18:35:56
v2.0.8;imex;100;10000;;18563;6381;98996;26308;105232;224;49.011486298;2021-12-07@18:36:47
v2.0.8;single;100;10000;;18563;6381;14668;5186;20744;236;51.517662396;2021-12-07@18:38:41
v2.0.8;single;100;10000;;18563;6381;14860;5231;20924;230;50.230503198;2021-12-07@18:39:33
v2.0.8;single;100;10000;;18563;6381;14720;5196;20784;232;50.693102460;2021-12-07@18:40:26
v2.0.8;single;100;10000;;18563;6381;14436;5152;20608;232;50.672487282;2021-12-07@18:41:18
v2.0.8;single;100;10000;;18563;6381;14724;5223;20892;230;50.228859148;2021-12-07@18:42:11
v2.0.8;single;100;10000;;18563;6381;14828;5214;20856;227;49.603268658;2021-12-07@18:43:02
v2.0.8;single;100;10000;;18563;6381;14240;5155;20620;231;50.441219511;2021-12-07@18:43:55
v2.0.8;single;100;10000;;18563;6381;14660;5165;20660;231;50.458875466;2021-12-07@18:44:47
v2.0.8;mulimex;100;10000;;18563;6381;264512;67636;270544;408;89.573877427;2021-12-07@18:47:19
v2.0.8;mulimex;100;10000;;18563;6381;264788;67650;270600;413;90.670580332;2021-12-07@18:48:52
v2.0.8;mulimex;100;10000;;18563;6381;264352;67649;270596;415;91.098431472;2021-12-07@18:50:25
v2.0.8;mulimex;100;10000;;18563;6381;264312;67631;270524;414;90.901171045;2021-12-07@18:51:58
v2.0.8;mulimex;100;10000;;18563;6381;264372;67615;270460;415;91.116916145;2021-12-07@18:53:33
v2.0.8;mulimex;100;10000;;18563;6381;264688;67689;270756;415;91.105156060;2021-12-07@18:55:07
v2.0.8;mulimex;100;10000;;18563;6381;264284;67647;270588;415;91.104647172;2021-12-07@18:56:42
v2.0.8;mulimex;100;10000;;18563;6381;264340;67658;270632;415;91.050613393;2021-12-07@18:58:15
v2.0.8;multi;178;10000;;19033;6531;323688;82470;329880;737;162.869679370;2021-12-07@19:02:32
v2.0.8;multi;178;10000;;19033;6531;323716;82499;329996;749;165.194929662;2021-12-07@19:05:19
v2.0.8;multi;178;10000;;19033;6531;323924;82481;329924;747;164.678245748;2021-12-07@19:08:07
v2.0.8;multi;178;10000;;19033;6531;323808;82478;329912;746;164.419681992;2021-12-07@19:10:54
v2.0.8;multi;178;10000;;19033;6531;323624;82452;329808;747;164.624263970;2021-12-07@19:13:41
v2.0.8;multi;178;10000;;19033;6531;323784;82445;329780;759;167.370843808;2021-12-07@19:16:31
v2.0.8;multi;178;10000;;19033;6531;323920;82453;329812;747;164.679852071;2021-12-07@19:19:19
v2.0.8;multi;178;10000;;19033;6531;323780;82453;329812;747;164.670572918;2021-12-07@19:22:06
v2.0.8;imex;178;10000;;19033;6531;165764;43006;172024;440;96.468907431;2021-12-07@19:25:39
v2.0.8;imex;178;10000;;19033;6531;166300;43086;172344;428;93.906688190;2021-12-07@19:27:15
v2.0.8;imex;178;10000;;19033;6531;166080;43045;172180;422;92.639551274;2021-12-07@19:28:51
v2.0.8;imex;178;10000;;19033;6531;165964;43079;172316;420;92.106320314;2021-12-07@19:30:25
v2.0.8;imex;178;10000;;19033;6531;165980;43025;172100;419;92.364277190;2021-12-07@19:31:59
v2.0.8;imex;178;10000;;19033;6531;165724;43023;172092;431;94.616677919;2021-12-07@19:33:36
v2.0.8;imex;178;10000;;19033;6531;165772;43017;172068;426;93.487271096;2021-12-07@19:35:12
v2.0.8;imex;178;10000;;19033;6531;166000;43072;172288;424;93.016330089;2021-12-07@19:36:47
v2.0.8;single;178;10000;;19033;6531;18628;6166;24664;457;100.596303996;2021-12-07@19:40:12
v2.0.8;single;178;10000;;19033;6531;19388;6353;25412;442;97.137298157;2021-12-07@19:41:52
v2.0.8;single;178;10000;;19033;6531;19456;6384;25536;441;96.715050045;2021-12-07@19:43:30
v2.0.8;single;178;10000;;19033;6531;19164;6313;25252;439;96.296256213;2021-12-07@19:45:09
v2.0.8;single;178;10000;;19033;6531;19184;6364;25456;446;97.855675289;2021-12-07@19:46:49
v2.0.8;single;178;10000;;19033;6531;19396;6347;25388;450;98.684735012;2021-12-07@19:48:29
v2.0.8;single;178;10000;;19033;6531;19348;6328;25312;450;98.714682791;2021-12-07@19:50:10
v2.0.8;single;178;10000;;19033;6531;19448;6444;25776;447;98.041881310;2021-12-07@19:51:50
v2.0.8;mulimex;178;10000;;19033;6531;465480;117905;471620;741;163.492284571;2021-12-07@19:56:20
v2.0.8;mulimex;178;10000;;19033;6531;465412;117893;471572;752;165.821125164;2021-12-07@19:59:08
v2.0.8;mulimex;178;10000;;19033;6531;465540;117933;471732;749;165.118394046;2021-12-07@20:01:56
v2.0.8;mulimex;178;10000;;19033;6531;485248;122800;491200;753;165.268371616;2021-12-07@20:04:43
v2.0.8;mulimex;178;10000;;19033;6531;465580;117927;471708;749;165.185756859;2021-12-07@20:07:31
v2.0.8;mulimex;178;10000;;19033;6531;465668;117924;471696;748;164.826062978;2021-12-07@20:10:18
v2.0.8;mulimex;178;10000;;19033;6531;465340;117874;471496;749;165.087836049;2021-12-07@20:13:06
v2.0.8;mulimex;178;10000;;19033;6531;465368;117911;471644;748;164.828776379;2021-12-07@20:15:53
v2.0.8;multi;316;10000;;19553;6638;576412;145619;582476;1364;301.437332047;2021-12-07@20:23:50
v2.0.8;multi;316;10000;;19553;6638;576120;145565;582260;1391;308.026027526;2021-12-07@20:29:01
v2.0.8;multi;316;10000;;19553;6638;576256;145604;582416;1381;305.780135037;2021-12-07@20:34:10
v2.0.8;multi;316;10000;;19553;6638;576476;145702;582808;1392;308.944966159;2021-12-07@20:39:22
v2.0.8;multi;316;10000;;19553;6638;576724;145735;582940;1391;307.443356777;2021-12-07@20:44:32
v2.0.8;multi;316;10000;;19553;6638;575996;145566;582264;1390;307.199272424;2021-12-07@20:49:43
v2.0.8;multi;316;10000;;19553;6638;576796;145727;582908;1389;308.110883414;2021-12-07@20:54:54
v2.0.8;multi;316;10000;;19553;6638;576512;145707;582828;1381;306.679623567;2021-12-07@21:00:04
v2.0.8;imex;316;10000;;19553;6638;284180;72597;290388;1162;256.999570973;2021-12-07@21:07:58
v2.0.8;imex;316;10000;;19553;6638;284108;72602;290408;837;185.575683561;2021-12-07@21:11:05
v2.0.8;imex;316;10000;;19553;6638;284504;72667;290668;853;188.174848726;2021-12-07@21:14:16
v2.0.8;imex;316;10000;;19553;6638;284452;72603;290412;858;189.552162419;2021-12-07@21:17:28
v2.0.8;imex;316;10000;;19553;6638;283988;72571;290284;855;188.332651908;2021-12-07@21:20:38
v2.0.8;imex;316;10000;;19553;6638;284152;72613;290452;865;190.454185115;2021-12-07@21:23:51
v2.0.8;imex;316;10000;;19553;6638;284128;72581;290324;859;190.103712198;2021-12-07@21:27:04
v2.0.8;imex;316;10000;;19553;6638;284100;72595;290380;843;186.871446146;2021-12-07@21:30:14
v2.0.8;single;316;10000;;19553;6638;29668;8937;35748;1209;268.291747662;2021-12-07@21:38:13
v2.0.8;single;316;10000;;19553;6638;29456;8870;35480;1157;256.729359927;2021-12-07@21:43:14
v2.0.8;single;316;10000;;19553;6638;29436;8865;35460;897;198.441831717;2021-12-07@21:46:50
v2.0.8;single;316;10000;;19553;6638;29372;8809;35236;1186;263.235567951;2021-12-07@21:51:55
v2.0.8;single;316;10000;;19553;6638;29676;8923;35692;1138;251.997587950;2021-12-07@21:57:04
v2.0.8;single;316;10000;;19553;6638;29676;8910;35640;1196;264.643353842;2021-12-07@22:03:48
v2.0.8;single;316;10000;;19553;6638;28636;8658;34632;871;192.101982736;2021-12-07@22:07:02
v2.0.8;single;316;10000;;19553;6638;28784;8702;34808;862;190.054995406;2021-12-07@22:10:14
v2.0.8;mulimex;316;10000;;19553;6638;829616;208913;835652;1379;305.101826067;2021-12-07@22:18:30
v2.0.8;mulimex;316;10000;;19553;6638;829692;208922;835688;1391;308.145536069;2021-12-07@22:23:43
v2.0.8;mulimex;316;10000;;19553;6638;829244;208802;835208;1388;307.228636267;2021-12-07@22:28:53
v2.0.8;mulimex;316;10000;;19553;6638;829120;208850;835400;1387;306.742807045;2021-12-07@22:34:03
v2.0.8;mulimex;316;10000;;19553;6638;829216;208817;835268;1392;308.302072501;2021-12-07@22:39:15
v2.0.8;mulimex;316;10000;;19553;6638;829748;208921;835684;1388;307.362917314;2021-12-07@22:44:25
v2.0.8;mulimex;316;10000;;19553;6638;829208;208807;835228;1395;308.999325562;2021-12-07@22:49:38
v2.0.8;mulimex;316;10000;;19553;6638;828944;208780;835120;1388;307.283899217;2021-12-07@22:54:49
v2.0.8;multi;10;17783;;29952;12293;52600;14689;58756;68;14.981767531;2021-12-07@22:56:42
v2.0.8;multi;10;17783;;29952;12293;52684;14698;58792;73;16.061628388;2021-12-07@22:57:00
v2.0.8;multi;10;17783;;29952;12293;52960;14697;58788;73;16.066075809;2021-12-07@22:57:18
v2.0.8;multi;10;17783;;29952;12293;52668;14714;58856;73;16.062526647;2021-12-07@22:57:36
v2.0.8;multi;10;17783;;29952;12293;52928;14714;58856;73;16.069427309;2021-12-07@22:57:54
v2.0.8;multi;10;17783;;29952;12293;52596;14700;58800;73;16.059685774;2021-12-07@22:58:12
v2.0.8;multi;10;17783;;29952;12293;52448;14710;58840;73;16.065174594;2021-12-07@22:58:30
v2.0.8;multi;10;17783;;29952;12293;52784;14706;58824;73;16.059399392;2021-12-07@22:58:48
v2.0.8;imex;10;17783;;29952;12293;42096;12074;48296;47;10.279322481;2021-12-07@22:59:07
v2.0.8;imex;10;17783;;29952;12293;42148;12090;48360;47;10.316036647;2021-12-07@22:59:19
v2.0.8;imex;10;17783;;29952;12293;41948;12076;48304;48;10.541208636;2021-12-07@22:59:32
v2.0.8;imex;10;17783;;29952;12293;42196;12091;48364;48;10.535102474;2021-12-07@22:59:44
v2.0.8;imex;10;17783;;29952;12293;41976;12086;48344;48;10.536781737;2021-12-07@22:59:57
v2.0.8;imex;10;17783;;29952;12293;42168;12098;48392;48;10.547518191;2021-12-07@23:00:09
v2.0.8;imex;10;17783;;29952;12293;41840;12076;48304;48;10.536963398;2021-12-07@23:00:22
v2.0.8;imex;10;17783;;29952;12293;42264;12092;48368;48;10.539528854;2021-12-07@23:00:34
v2.0.8;single;10;17783;;29952;12293;14076;5068;20272;47;10.281822482;2021-12-07@23:00:54
v2.0.8;single;10;17783;;29952;12293;14220;5098;20392;49;10.756095546;2021-12-07@23:01:07
v2.0.8;single;10;17783;;29952;12293;14360;5123;20492;58;12.731911771;2021-12-07@23:01:22
v2.0.8;single;10;17783;;29952;12293;14244;5121;20484;49;10.759502433;2021-12-07@23:01:34
v2.0.8;single;10;17783;;29952;12293;14120;5090;20360;49;10.757031388;2021-12-07@23:01:47
v2.0.8;single;10;17783;;29952;12293;14384;5101;20404;50;10.986469990;2021-12-07@23:02:00
v2.0.8;single;10;17783;;29952;12293;14400;5092;20368;49;10.756130568;2021-12-07@23:02:13
v2.0.8;single;10;17783;;29952;12293;14204;5121;20484;50;10.981860948;2021-12-07@23:02:26
v2.0.8;mulimex;10;17783;;29952;12293;72284;19560;78240;68;14.956576090;2021-12-07@23:02:49
v2.0.8;mulimex;10;17783;;29952;12293;72000;19545;78180;73;16.057923166;2021-12-07@23:03:08
v2.0.8;mulimex;10;17783;;29952;12293;71980;19563;78252;73;16.062892732;2021-12-07@23:03:27
v2.0.8;mulimex;10;17783;;29952;12293;72200;19545;78180;73;16.065900423;2021-12-07@23:03:45
v2.0.8;mulimex;10;17783;;29952;12293;72108;19569;78276;73;16.065647037;2021-12-07@23:04:02
v2.0.8;mulimex;10;17783;;29952;12293;72220;19553;78212;73;16.060401545;2021-12-07@23:04:20
v2.0.8;mulimex;10;17783;;29952;12293;72092;19564;78256;73;16.065845448;2021-12-07@23:04:39
v2.0.8;mulimex;10;17783;;29952;12293;71912;19576;78304;73;16.081175264;2021-12-07@23:04:57
v2.0.8;multi;18;17783;;31744;12312;78796;21239;84956;128;28.210543448;2021-12-07@23:05:37
v2.0.8;multi;18;17783;;31744;12312;78892;21236;84944;133;29.313785115;2021-12-07@23:06:08
v2.0.8;multi;18;17783;;31744;12312;78860;21259;85036;132;29.089304016;2021-12-07@23:06:39
v2.0.8;multi;18;17783;;31744;12312;78896;21234;84936;132;29.110696357;2021-12-07@23:07:10
v2.0.8;multi;18;17783;;31744;12312;78660;21242;84968;132;29.113043019;2021-12-07@23:07:41
v2.0.8;multi;18;17783;;31744;12312;78820;21249;84996;132;29.098402324;2021-12-07@23:08:12
v2.0.8;multi;18;17783;;31744;12312;79132;21254;85016;132;29.090970554;2021-12-07@23:08:43
v2.0.8;multi;18;17783;;31744;12312;78908;21241;84964;132;29.089269354;2021-12-07@23:09:14
v2.0.8;imex;18;17783;;31744;12312;56100;15548;62192;77;16.934970885;2021-12-07@23:09:45
v2.0.8;imex;18;17783;;31744;12312;55912;15563;62252;78;17.183357570;2021-12-07@23:10:04
v2.0.8;imex;18;17783;;31744;12312;55996;15558;62232;78;17.176566163;2021-12-07@23:10:23
v2.0.8;imex;18;17783;;31744;12312;56012;15556;62224;79;17.397583590;2021-12-07@23:10:43
v2.0.8;imex;18;17783;;31744;12312;56136;15556;62224;79;17.389481949;2021-12-07@23:11:02
v2.0.8;imex;18;17783;;31744;12312;56132;15552;62208;78;17.179822082;2021-12-07@23:11:21
v2.0.8;imex;18;17783;;31744;12312;56024;15544;62176;79;17.384813456;2021-12-07@23:11:41
v2.0.8;imex;18;17783;;31744;12312;56252;15565;62260;79;17.396236983;2021-12-07@23:12:00
v2.0.8;single;18;17783;;31744;12312;15444;5423;21692;82;18.007927575;2021-12-07@23:12:32
v2.0.8;single;18;17783;;31744;12312;15464;5421;21684;82;18.045997939;2021-12-07@23:12:52
v2.0.8;single;18;17783;;31744;12312;15400;5422;21688;82;18.033770437;2021-12-07@23:13:12
v2.0.8;single;18;17783;;31744;12312;15596;5421;21684;81;17.816019585;2021-12-07@23:13:31
v2.0.8;single;18;17783;;31744;12312;15820;5431;21724;82;18.047372275;2021-12-07@23:13:52
v2.0.8;single;18;17783;;31744;12312;15744;5429;21716;82;18.047277703;2021-12-07@23:14:12
v2.0.8;single;18;17783;;31744;12312;15704;5434;21736;81;17.802801021;2021-12-07@23:14:32
v2.0.8;single;18;17783;;31744;12312;15572;5426;21704;84;18.500995532;2021-12-07@23:14:52
v2.0.8;mulimex;18;17783;;31744;12312;110216;29085;116340;126;27.863846148;2021-12-07@23:15:34
v2.0.8;mulimex;18;17783;;31744;12312;110224;29085;116340;132;29.110628931;2021-12-07@23:16:06
v2.0.8;mulimex;18;17783;;31744;12312;110368;29059;116236;139;30.647025097;2021-12-07@23:16:38
v2.0.8;mulimex;18;17783;;31744;12312;110052;29075;116300;132;29.103343787;2021-12-07@23:17:09
v2.0.8;mulimex;18;17783;;31744;12312;110556;29070;116280;132;29.119485992;2021-12-07@23:17:40
v2.0.8;mulimex;18;17783;;31744;12312;110232;29079;116316;132;29.107660152;2021-12-07@23:18:11
v2.0.8;mulimex;18;17783;;31744;12312;110112;29070;116280;132;29.122564770;2021-12-07@23:18:43
v2.0.8;mulimex;18;17783;;31744;12312;110428;29097;116388;133;29.338075528;2021-12-07@23:19:15
v2.0.8;multi;32;17783;;32894;12393;123888;32500;130000;231;51.025597980;2021-12-07@23:20:26
v2.0.8;multi;32;17783;;32894;12393;123880;32488;129952;236;52.143516022;2021-12-07@23:21:20
v2.0.8;multi;32;17783;;32894;12393;124060;32473;129892;236;52.153346593;2021-12-07@23:22:14
v2.0.8;multi;32;17783;;32894;12393;123876;32480;129920;236;52.130243958;2021-12-07@23:23:08
v2.0.8;multi;32;17783;;32894;12393;123792;32499;129996;236;52.117796364;2021-12-07@23:24:02
v2.0.8;multi;32;17783;;32894;12393;123876;32501;130004;236;52.127692385;2021-12-07@23:24:55
v2.0.8;multi;32;17783;;32894;12393;123756;32485;129940;236;52.132111841;2021-12-07@23:25:49
v2.0.8;multi;32;17783;;32894;12393;123744;32491;129964;236;52.154881655;2021-12-07@23:26:43
v2.0.8;imex;32;17783;;32894;12393;78876;21268;85072;133;29.291456317;2021-12-07@23:27:35
v2.0.8;imex;32;17783;;32894;12393;78948;21281;85124;133;29.312148251;2021-12-07@23:28:06
v2.0.8;imex;32;17783;;32894;12393;79072;21251;85004;134;29.546412078;2021-12-07@23:28:37
v2.0.8;imex;32;17783;;32894;12393;78724;21291;85164;133;29.311076537;2021-12-07@23:29:09
v2.0.8;imex;32;17783;;32894;12393;79204;21285;85140;133;29.322697128;2021-12-07@23:29:40
v2.0.8;imex;32;17783;;32894;12393;78736;21266;85064;133;29.330312741;2021-12-07@23:30:11
v2.0.8;imex;32;17783;;32894;12393;78648;21252;85008;134;29.545044913;2021-12-07@23:30:43
v2.0.8;imex;32;17783;;32894;12393;78892;21269;85076;132;29.095177339;2021-12-07@23:31:14
v2.0.8;single;32;17783;;32894;12393;16984;5785;23140;139;30.613300128;2021-12-07@23:32:07
